order_item_id,order_id,product_id,quantity,unit_price
16526,5536,88,3,581.3
16527,5536,66,2,484.78
16528,5536,92,4,416.84
16529,5536,55,1,472.02
16530,5537,97,1,799.31
16531,5537,140,2,80.4
16532,5537,54,1,119.66
16533,5538,76,1,571.36
16534,5538,25,2,50.04
16535,5539,52,3,457.95
16536,5539,74,3,429.76
16537,5539,108,1,596.14
16538,5539,141,2,664.67
16539,5539,22,2,759.83
16540,5540,47,3,434.59
16541,5540,48,2,107.37
16542,5540,70,1,318.37
16543,5540,71,3,326.37
16544,5540,33,2,680.29
16545,5541,63,4,82.09
16546,5542,71,2,326.37
16547,5542,121,4,643.49
16548,5542,117,3,723.89
16549,5543,58,1,558.64
16550,5543,4,4,636.38
16551,5544,80,1,752.51
16552,5544,76,2,571.36
16553,5544,108,3,596.14
16554,5544,8,1,611.79
16555,5545,14,4,754.03
16556,5545,45,4,157.83
16557,5545,117,4,723.89
16558,5545,59,3,402.24
16559,5545,105,4,462.17
16560,5546,100,3,110.82
16561,5547,18,2,315.84
16562,5547,56,1,783.92
16563,5547,132,3,660.44
16564,5547,136,4,254.21
16565,5547,92,3,416.84
16566,5548,35,4,593.85
16567,5548,1,1,229.43
16568,5548,13,4,302.7
16569,5549,10,3,364.78
16570,5549,98,3,569.99
16571,5549,119,2,443.26
16572,5550,19,1,582.15
16573,5550,50,2,370.89
16574,5551,12,2,452.49
16575,5551,124,4,127.43
16576,5551,53,3,176.09
16577,5551,11,1,117.66
16578,5552,126,2,101.97
16579,5553,131,2,318.76
16580,5553,143,1,488.21
16581,5554,103,4,163.53
16582,5554,90,1,503.63
16583,5554,68,4,636.26
16584,5554,50,3,370.89
16585,5554,25,1,50.04
16586,5555,14,2,754.03
16587,5555,30,4,466.19
16588,5555,41,3,574.12
16589,5556,99,1,707.47
16590,5556,108,1,596.14
16591,5557,109,2,382.69
16592,5557,114,1,709.75
16593,5558,117,2,723.89
16594,5559,85,2,446.02
16595,5559,82,2,558.31
16596,5559,109,3,382.69
16597,5559,39,2,467.56
16598,5560,80,2,752.51
16599,5560,19,2,582.15
16600,5560,60,4,602.69
16601,5561,44,1,14.87
16602,5561,19,2,582.15
16603,5561,140,4,80.4
16604,5561,40,1,496.68
16605,5562,57,3,268.77
16606,5562,115,4,769.44
16607,5563,18,3,315.84
16608,5563,81,3,226.08
16609,5563,57,3,268.77
16610,5563,131,1,318.76
16611,5563,44,3,14.87
16612,5564,117,1,723.89
16613,5564,74,2,429.76
16614,5564,130,4,778.31
16615,5565,54,3,119.66
16616,5565,78,4,789.72
16617,5565,74,3,429.76
16618,5566,141,3,664.67
16619,5566,125,4,60.95
16620,5567,19,2,582.15
16621,5567,64,2,123.33
16622,5567,76,4,571.36
16623,5567,9,2,185.56
16624,5568,97,3,799.31
16625,5568,39,2,467.56
16626,5568,10,4,364.78
16627,5568,41,3,574.12
16628,5568,38,2,272.91
16629,5569,13,3,302.7
16630,5569,83,2,57.87
16631,5570,50,2,370.89
16632,5571,17,1,658.83
16633,5571,37,2,253.77
16634,5571,16,3,170.96
16635,5571,3,4,302.94
16636,5571,150,4,484.06
16637,5572,109,3,382.69
16638,5572,54,4,119.66
16639,5572,127,4,349.21
16640,5572,121,2,643.49
16641,5572,33,3,500.66
16642,5573,145,2,229.11
16643,5573,83,2,57.87
16644,5573,25,3,50.04
16645,5573,88,3,581.3
16646,5574,71,2,326.37
16647,5574,47,3,434.59
16648,5574,134,4,14.54
16649,5574,118,2,361.9
16650,5574,121,1,643.49
16651,5575,94,3,610.92
16652,5575,9,2,185.56
16653,5575,124,1,127.43
16654,5575,114,2,709.75
16655,5575,49,2,186.12
16656,5576,53,1,176.09
16657,5576,116,2,499.37
16658,5576,50,3,370.89
16659,5577,72,4,248.19
16660,5577,131,2,318.76
16661,5577,138,4,126.38
16662,5577,79,2,499.3
16663,5578,125,1,60.95
16664,5578,17,3,658.83
16665,5578,7,1,797.36
16666,5578,123,2,717.17
16667,5579,27,3,299.01
16668,5579,34,4,369.27
16669,5579,2,2,536.34
16670,5579,138,3,126.38
16671,5580,128,3,383.45
16672,5580,79,1,499.3
16673,5580,129,1,356.8
16674,5580,82,4,558.31
16675,5581,114,3,709.75
16676,5581,104,1,556.7
16677,5581,93,2,-549.02
16678,5581,67,4,755.48
16679,5582,134,3,14.54
16680,5582,86,2,35.23
16681,5582,79,3,499.3
16682,5583,4,4,636.38
16683,5583,101,4,720.77
16684,5584,88,2,581.3
16685,5585,83,2,57.87
16686,5586,47,2,434.59
16687,5586,105,4,449.84
16688,5586,50,2,370.89
16689,5586,38,1,283.99
16690,5586,142,4,758.12
16691,5587,81,1,226.08
16692,5587,41,2,574.12
16693,5587,29,3,474.32
16694,5587,33,3,680.29
16695,5587,46,4,566.86
16696,5588,34,1,369.27
16697,5588,70,3,318.37
16698,5589,72,4,248.19
16699,5589,4,1,636.38
16700,5589,78,4,789.72
16701,5590,81,3,226.08
16702,5590,114,4,709.75
16703,5590,67,2,755.48
16704,5590,25,1,50.04
16705,5590,41,1,574.12
16706,5591,121,2,643.49
16707,5591,39,4,467.56
16708,5591,118,3,361.9
16709,5591,43,4,25.96
16710,5592,19,1,582.15
16711,5593,132,2,660.44
16712,5593,57,1,257.88
16713,5593,1,4,185.77
16714,5594,126,2,101.97
16715,5594,70,2,318.37
16716,5594,111,3,781.01
16717,5594,31,2,682.52
16718,5594,148,1,777.04
16719,5595,10,1,364.78
16720,5595,24,4,767.98
16721,5595,84,3,431.32
16722,5595,135,3,457.51
16723,5596,22,4,759.83
16724,5596,60,1,602.69
16725,5596,3,4,302.94
16726,5596,102,2,378.83
16727,5597,100,3,110.82
16728,5597,138,4,126.38
16729,5597,112,1,306.6
16730,5597,87,3,353.29
16731,5598,77,1,0.0
16732,5598,22,4,759.83
16733,5598,13,3,302.7
16734,5599,49,2,186.12
16735,5600,91,2,425.2
16736,5600,56,2,795.87
16737,5600,54,4,119.66
16738,5600,126,3,101.97
16739,5601,46,3,566.86
16740,5601,16,1,170.96
16741,5601,146,1,19.08
16742,5602,139,4,322.53
16743,5603,139,4,322.53
16744,5603,138,3,126.38
16745,5603,110,1,335.07
16746,5604,100,2,110.82
16747,5604,149,4,254.2
16748,5604,115,2,769.44
16749,5605,21,1,658.67
16750,5605,139,4,322.53
16751,5605,146,4,19.08
16752,5605,68,1,636.26
16753,5606,101,4,720.77
16754,5606,126,3,101.97
16755,5606,96,2,385.9
16756,5607,71,4,326.37
16757,5607,121,3,643.49
16758,5607,49,4,186.12
16759,5607,39,2,467.56
16760,5608,65,4,748.34
16761,5609,54,1,119.66
16762,5609,132,1,660.44
16763,5610,115,2,769.44
16764,5611,92,1,416.84
16765,5611,48,3,107.37
16766,5611,12,2,452.49
16767,5611,114,4,709.75
16768,5611,132,1,660.44
16769,5612,6,1,498.94
16770,5612,118,1,361.9
16771,5613,55,1,472.02
16772,5613,42,4,458.23
16773,5614,137,3,704.57
16774,5614,130,1,778.31
16775,5614,67,3,755.48
16776,5615,3,1,302.94
16777,5615,146,4,19.08
16778,5615,34,4,369.27
16779,5616,14,3,754.03
16780,5616,48,1,107.37
16781,5616,122,4,444.14
16782,5616,68,4,636.26
16783,5616,100,4,110.82
16784,5617,61,4,0.0
16785,5617,121,1,643.49
16786,5617,108,1,596.14
16787,5617,98,3,569.99
16788,5618,33,3,680.29
16789,5618,110,4,335.07
16790,5618,73,4,757.68
16791,5619,78,2,789.72
16792,5619,22,4,759.83
16793,5619,79,3,499.3
16794,5619,17,3,658.83
16795,5620,142,1,758.12
16796,5620,147,1,630.5
16797,5620,80,4,752.51
16798,5620,48,2,107.37
16799,5621,64,3,123.33
16800,5621,31,2,682.52
16801,5621,130,1,778.31
16802,5621,37,3,253.77
16803,5622,96,4,351.69
16804,5622,43,4,25.96
16805,5622,9,2,185.56
16806,5623,15,1,715.52
16807,5623,26,2,176.3
16808,5623,56,2,783.92
16809,5624,112,3,306.6
16810,5624,84,3,431.32
16811,5624,123,1,717.17
16812,5625,127,2,349.21
16813,5625,83,2,57.87
16814,5625,132,3,660.44
16815,5625,118,4,361.9
16816,5626,94,2,610.92
16817,5626,64,3,123.33
16818,5626,118,2,361.9
16819,5627,142,2,758.12
16820,5627,25,1,50.04
16821,5627,76,2,571.36
16822,5627,97,3,738.97
16823,5628,117,4,723.89
16824,5628,127,1,349.21
16825,5629,149,1,254.2
16826,5629,27,3,470.69
16827,5630,101,4,720.77
16828,5630,80,2,752.51
16829,5630,47,3,434.59
16830,5630,114,2,709.75
16831,5631,57,3,268.77
16832,5632,103,2,163.53
16833,5632,65,3,748.34
16834,5632,37,4,253.77
16835,5632,89,4,164.51
16836,5632,131,4,318.76
16837,5633,77,4,0.0
16838,5634,77,3,0.0
16839,5634,25,1,50.04
16840,5634,47,2,434.59
16841,5635,13,3,302.7
16842,5635,111,3,781.01
16843,5635,87,3,353.29
16844,5635,2,1,536.34
16845,5636,92,1,416.84
16846,5636,66,3,484.78
16847,5636,34,1,369.27
16848,5637,133,1,53.99
16849,5637,87,3,237.86
16850,5637,38,1,272.91
16851,5637,52,3,457.95
16852,5638,82,3,558.31
16853,5638,130,2,778.31
16854,5638,132,2,660.44
16855,5638,104,4,556.7
16856,5639,45,4,157.83
16857,5640,54,1,119.66
16858,5640,24,2,767.98
16859,5640,55,4,472.02
16860,5640,89,2,164.51
16861,5641,104,2,556.7
16862,5641,68,1,636.26
16863,5641,121,1,643.49
16864,5641,123,3,717.17
16865,5642,28,2,487.27
16866,5642,140,4,80.4
16867,5642,100,1,110.82
16868,5642,35,4,593.85
16869,5642,77,3,0.0
16870,5643,72,2,248.19
16871,5643,66,4,484.78
16872,5644,97,4,799.31
16873,5644,119,1,443.26
16874,5644,99,1,707.47
16875,5644,16,1,170.96
16876,5644,144,4,507.04
16877,5645,143,4,488.21
16878,5645,44,3,14.87
16879,5645,136,2,254.21
16880,5645,108,2,596.14
16881,5645,42,1,458.23
16882,5646,40,1,496.68
16883,5646,133,3,53.99
16884,5646,24,2,767.98
16885,5647,124,3,127.43
16886,5648,105,3,462.17
16887,5648,128,2,383.45
16888,5649,3,3,302.94
16889,5650,145,4,229.11
16890,5650,138,3,126.38
16891,5650,44,4,14.87
16892,5650,142,2,758.12
16893,5650,143,1,488.21
16894,5651,11,4,117.66
16895,5652,103,4,163.53
16896,5653,70,3,318.37
16897,5653,133,4,53.99
16898,5653,128,2,383.45
16899,5654,133,3,47.05
16900,5654,7,4,809.85
16901,5654,134,3,14.54
16902,5654,68,2,636.26
16903,5654,138,2,126.38
16904,5655,51,1,521.96
16905,5655,32,1,176.75
16906,5655,73,4,757.68
16907,5656,146,2,19.08
16908,5656,57,2,268.77
16909,5657,34,1,369.27
16910,5657,115,2,769.44
16911,5657,104,3,556.7
16912,5657,148,1,777.04
16913,5658,41,2,574.12
16914,5659,149,1,254.2
16915,5659,43,3,25.96
16916,5659,12,3,452.49
16917,5660,110,3,335.07
16918,5660,48,3,107.37
16919,5660,141,3,664.67
16920,5660,139,2,322.53
16921,5660,83,4,57.87
16922,5661,99,1,707.47
16923,5661,142,2,758.12
16924,5661,103,3,163.53
16925,5662,82,4,558.31
16926,5662,98,3,569.99
16927,5663,128,2,383.45
16928,5664,77,1,0.0
16929,5665,71,4,297.7
16930,5665,65,3,748.34
16931,5665,124,4,127.43
16932,5665,49,3,186.12
16933,5666,122,1,444.14
16934,5667,120,1,163.71
16935,5667,123,1,717.17
16936,5667,36,1,495.03
16937,5667,98,1,569.99
16938,5668,138,3,126.38
16939,5668,124,2,127.43
16940,5668,9,2,185.56
16941,5668,39,3,467.56
16942,5668,1,4,229.43
16943,5669,85,4,446.02
16944,5669,66,1,484.78
16945,5669,27,2,470.69
16946,5669,63,2,82.09
16947,5669,133,1,53.99
16948,5670,140,3,80.4
16949,5670,1,2,229.43
16950,5670,14,4,754.03
16951,5671,106,3,256.39
16952,5672,84,3,431.32
16953,5673,40,1,496.68
16954,5673,128,3,383.45
16955,5673,143,2,488.21
16956,5673,132,1,660.44
16957,5673,30,1,466.19
16958,5674,56,3,783.92
16959,5674,27,1,470.69
16960,5674,8,3,611.79
16961,5674,13,2,302.7
16962,5675,148,2,777.04
16963,5676,107,4,22.07
16964,5676,121,4,643.49
16965,5677,40,3,496.68
16966,5677,71,4,326.37
16967,5677,80,1,752.51
16968,5677,1,2,229.43
16969,5678,54,1,119.66
16970,5678,144,1,507.04
16971,5678,4,4,636.38
16972,5679,26,2,266.42
16973,5679,14,2,754.03
16974,5679,92,1,416.84
16975,5679,8,3,611.79
16976,5680,139,2,322.53
16977,5680,89,4,164.51
16978,5680,41,4,574.12
16979,5680,86,1,35.23
16980,5681,8,1,611.79
16981,5681,68,2,636.26
16982,5681,31,2,682.52
16983,5682,95,2,550.05
16984,5682,12,1,452.49
16985,5683,76,3,571.36
16986,5683,117,2,723.89
16987,5683,146,3,19.08
16988,5684,8,1,611.79
16989,5684,32,1,176.75
16990,5684,42,3,458.23
16991,5684,85,3,446.02
16992,5684,144,3,507.04
16993,5685,147,2,630.5
16994,5685,50,4,370.89
16995,5685,69,2,678.97
16996,5686,148,4,777.04
16997,5687,140,1,80.4
16998,5687,149,1,254.2
16999,5687,64,1,123.33
17000,5688,85,4,446.02
17001,5688,120,2,163.71
17002,5688,134,1,14.54
17003,5688,64,3,123.33
17004,5688,32,4,176.75
17005,5689,64,2,123.33
17006,5689,112,3,306.6
17007,5690,3,4,302.94
17008,5690,7,4,797.36
17009,5691,86,2,35.23
17010,5691,88,4,581.3
17011,5691,20,4,511.22
17012,5692,19,3,582.15
17013,5692,135,4,457.51
17014,5692,9,4,185.56
17015,5692,136,2,254.21
17016,5693,59,4,402.24
17017,5693,114,4,709.75
17018,5694,30,4,466.19
17019,5694,103,3,163.53
17020,5694,94,4,610.92
17021,5695,50,4,370.89
17022,5695,142,4,758.12
17023,5695,127,4,349.21
17024,5696,49,2,186.12
17025,5696,55,3,472.02
17026,5697,101,1,720.77
17027,5698,106,1,256.39
17028,5698,73,2,757.68
17029,5698,120,2,163.71
17030,5698,35,1,593.85
17031,5698,12,4,452.49
17032,5699,68,3,636.26
17033,5699,76,3,571.36
17034,5699,81,2,226.08
17035,5699,98,4,569.99
17036,5699,146,4,19.08
17037,5700,31,2,682.52
17038,5700,132,3,660.44
17039,5700,27,1,470.69
17040,5700,93,4,-549.02
17041,5701,58,3,558.64
17042,5701,54,4,119.66
17043,5701,112,2,306.6
17044,5702,125,1,60.95
17045,5702,102,2,378.83
17046,5703,65,3,748.34
17047,5703,72,3,248.19
17048,5703,53,4,176.09
17049,5703,9,4,185.56
17050,5704,45,4,157.83
17051,5704,78,3,789.72
17052,5704,38,2,272.91
17053,5705,46,4,566.86
17054,5705,145,3,229.11
17055,5705,36,2,495.03
17056,5705,124,3,127.43
17057,5706,120,2,163.71
17058,5706,87,3,353.29
17059,5706,54,2,119.66
17060,5706,40,4,496.68
17061,5706,79,4,499.3
17062,5707,94,4,610.92
17063,5708,58,4,558.64
17064,5708,35,3,593.85
17065,5708,131,1,318.76
17066,5708,130,2,778.31
17067,5709,75,1,421.56
17068,5709,74,3,429.76
17069,5710,82,1,558.31
17070,5710,141,3,664.67
17071,5710,26,4,266.42
17072,5711,45,4,157.83
17073,5711,57,3,268.77
17074,5711,144,1,507.04
17075,5711,81,2,226.08
17076,5712,102,4,378.83
17077,5713,25,4,50.04
17078,5713,4,3,636.38
17079,5713,16,1,170.96
17080,5714,145,4,229.11
17081,5714,56,4,783.92
17082,5714,92,3,416.84
17083,5714,107,3,22.07
17084,5714,32,2,176.75
17085,5715,3,4,302.94
17086,5715,43,2,25.96
17087,5715,41,3,574.12
17088,5715,106,4,351.35
17089,5716,108,3,782.89
17090,5716,14,4,754.03
17091,5716,25,1,50.04
17092,5716,127,4,349.21
17093,5716,119,3,443.26
17094,5717,44,3,13.64
17095,5717,98,3,569.99
17096,5718,38,1,272.91
17097,5718,36,4,495.03
17098,5718,43,4,25.96
17099,5718,45,3,157.83
17100,5718,109,2,382.69
17101,5719,63,3,82.09
17102,5719,123,2,717.17
17103,5720,48,1,107.37
17104,5720,110,4,335.07
17105,5720,87,4,353.29
17106,5721,27,3,470.69
17107,5721,28,3,487.27
17108,5721,146,1,19.08
17109,5722,31,4,682.52
17110,5722,97,1,799.31
17111,5722,111,1,781.01
17112,5723,131,4,318.76
17113,5723,89,4,164.51
17114,5724,107,4,22.07
17115,5725,99,1,707.47
17116,5725,24,4,767.98
17117,5725,81,3,226.08
17118,5725,97,2,799.31
17119,5726,67,1,755.48
17120,5726,134,3,14.54
17121,5726,6,1,498.94
17122,5727,98,3,569.99
17123,5727,69,2,678.97
17124,5727,6,2,498.94
17125,5727,67,4,755.48
17126,5727,16,3,170.96
17127,5728,129,4,356.8
17128,5729,149,4,254.2
17129,5729,116,4,499.37
17130,5729,28,1,487.27
17131,5729,145,1,229.11
17132,5729,7,2,797.36
17133,5730,130,4,778.31
17134,5731,13,3,302.7
17135,5732,67,1,755.48
17136,5732,100,1,110.82
17137,5733,65,2,748.34
17138,5733,30,3,466.19
17139,5733,25,4,50.04
17140,5733,50,1,370.89
17141,5734,121,2,643.49
17142,5734,83,1,57.87
17143,5735,42,3,458.23
17144,5736,75,4,421.56
17145,5736,93,1,-549.02
17146,5736,97,1,799.31
17147,5737,98,2,569.99
17148,5738,66,1,484.78
17149,5738,51,1,521.96
17150,5738,43,1,25.96
17151,5738,121,3,643.49
17152,5739,76,3,571.36
17153,5739,79,3,499.3
17154,5739,145,4,229.11
17155,5739,143,4,488.21
17156,5740,43,4,25.96
17157,5740,11,3,117.66
17158,5741,62,1,302.99
17159,5741,81,4,226.08
17160,5741,93,4,-549.02
17161,5741,148,2,777.04
17162,5742,125,2,60.95
17163,5743,66,3,484.78
17164,5743,50,1,370.89
17165,5743,107,1,22.07
17166,5744,100,4,110.82
17167,5744,22,3,759.83
17168,5745,2,1,492.87
17169,5746,48,3,107.37
17170,5746,87,4,353.29
17171,5747,88,3,581.3
17172,5747,80,2,752.51
17173,5747,126,2,101.97
17174,5747,45,2,157.83
17175,5747,102,2,378.83
17176,5748,71,2,326.37
17177,5748,134,2,14.54
17178,5749,147,2,630.5
17179,5749,55,2,472.02
17180,5749,63,4,82.09
17181,5750,1,1,229.43
17182,5750,149,3,254.2
17183,5750,113,1,149.56
17184,5750,19,4,582.15
17185,5750,62,4,302.99
17186,5751,150,1,484.06
17187,5751,103,2,163.53
17188,5751,106,1,256.39
17189,5751,67,3,755.48
17190,5752,132,4,660.44
17191,5752,140,1,80.4
17192,5753,99,3,707.47
17193,5753,92,1,416.84
17194,5753,5,3,459.8
17195,5753,133,3,53.99
17196,5754,121,2,643.49
17197,5754,140,4,80.4
17198,5754,39,3,467.56
17199,5754,100,2,110.82
17200,5755,63,1,82.09
17201,5756,69,1,678.97
17202,5756,79,2,499.3
17203,5756,76,3,571.36
17204,5756,73,1,757.68
17205,5757,92,4,416.84
17206,5758,13,2,302.7
17207,5758,66,2,484.78
17208,5758,62,1,302.99
17209,5758,122,4,444.14
17210,5759,114,3,709.75
17211,5759,90,4,503.63
17212,5759,146,4,19.08
17213,5759,37,3,253.77
17214,5760,102,4,378.83
17215,5761,116,1,499.37
17216,5761,109,2,382.69
17217,5761,113,4,149.56
17218,5761,122,4,444.14
17219,5761,111,2,781.01
17220,5762,99,1,707.47
17221,5762,96,3,385.9
17222,5762,150,1,484.06
17223,5762,135,3,457.51
17224,5762,125,4,60.95
17225,5763,99,3,707.47
17226,5763,93,3,-549.02
17227,5763,27,3,470.69
17228,5763,85,4,446.02
17229,5763,144,1,507.04
17230,5764,146,3,19.08
17231,5765,92,1,416.84
17232,5765,7,1,797.36
17233,5766,117,2,723.89
17234,5766,59,4,402.24
17235,5766,92,1,416.84
17236,5766,22,4,759.83
17237,5767,145,2,229.11
17238,5767,98,2,569.99
17239,5768,117,4,723.89
17240,5768,128,1,383.45
17241,5768,42,2,458.23
17242,5768,64,3,123.33
17243,5768,43,4,25.96
17244,5769,95,3,550.05
17245,5769,147,4,630.5
17246,5769,108,2,596.14
17247,5769,13,2,302.7
17248,5769,138,3,126.38
17249,5770,114,2,709.75
17250,5771,109,2,382.69
17251,5771,144,1,507.04
17252,5771,71,1,326.37
17253,5771,119,1,443.26
17254,5771,15,3,715.52
17255,5772,43,1,25.96
17256,5772,133,2,53.99
17257,5772,123,1,717.17
17258,5772,100,3,110.82
17259,5773,42,4,458.23
17260,5773,104,4,556.7
17261,5773,10,4,364.78
17262,5773,45,2,157.83
17263,5773,100,4,110.82
17264,5774,145,2,229.11
17265,5774,1,3,229.43
17266,5774,43,2,25.96
17267,5774,2,3,536.34
17268,5774,30,3,466.19
17269,5775,9,2,116.05
17270,5775,85,1,608.64
17271,5775,84,3,431.32
17272,5776,40,2,496.68
17273,5776,99,3,707.47
17274,5777,76,1,571.36
17275,5778,117,4,723.89
17276,5778,95,2,550.05
17277,5778,103,4,163.53
17278,5779,113,3,149.56
17279,5779,146,3,19.08
17280,5779,67,3,755.48
17281,5779,51,4,521.96
17282,5779,56,3,783.92
17283,5780,10,4,364.78
17284,5780,23,4,701.6
17285,5780,3,1,302.94
17286,5780,68,2,636.26
17287,5780,111,2,781.01
17288,5781,144,2,507.04
17289,5781,133,3,53.99
17290,5781,19,3,582.15
17291,5781,82,3,558.31
17292,5781,2,3,536.34
17293,5782,18,2,315.84
17294,5782,126,1,101.97
17295,5782,103,2,163.53
17296,5783,6,3,498.94
17297,5783,21,4,658.67
17298,5783,57,2,268.77
17299,5784,128,2,383.45
17300,5784,114,3,709.75
17301,5784,149,1,254.2
17302,5784,86,1,35.23
17303,5784,13,3,302.7
17304,5785,138,2,126.38
17305,5785,44,1,14.87
17306,5785,62,3,302.99
17307,5785,133,1,53.99
17308,5785,63,4,82.09
17309,5786,98,4,569.99
17310,5786,112,2,306.6
17311,5786,33,1,680.29
17312,5786,137,4,704.57
17313,5786,7,4,797.36
17314,5787,46,3,566.86
17315,5787,55,3,472.02
17316,5787,121,1,643.49
17317,5787,61,1,0.0
17318,5788,48,1,107.37
17319,5788,33,3,680.29
17320,5788,118,3,361.9
17321,5788,21,1,658.67
17322,5788,16,2,170.96
17323,5789,63,2,82.09
17324,5789,16,4,170.96
17325,5789,56,1,783.92
17326,5790,35,1,593.85
17327,5791,130,1,778.31
17328,5791,64,1,123.33
17329,5791,139,3,322.53
17330,5791,53,3,176.09
17331,5792,52,3,457.95
17332,5792,48,2,107.37
17333,5792,97,4,799.31
17334,5793,48,2,107.37
17335,5794,21,2,658.67
17336,5795,140,4,80.4
17337,5795,102,2,378.83
17338,5795,48,3,107.37
17339,5796,62,2,302.99
17340,5796,144,4,507.04
17341,5796,43,4,25.96
17342,5796,14,4,754.03
17343,5796,85,1,446.02
17344,5797,43,3,25.96
17345,5797,25,3,50.04
17346,5797,58,4,558.64
17347,5798,75,3,421.56
17348,5798,17,2,658.83
17349,5798,98,2,569.99
17350,5798,15,3,715.52
17351,5799,39,1,467.56
17352,5799,76,2,571.36
17353,5800,125,2,60.95
17354,5801,1,4,229.43
17355,5801,59,2,402.24
17356,5801,60,4,602.69
17357,5801,14,4,754.03
17358,5802,8,4,611.79
17359,5802,143,2,488.21
17360,5803,42,3,458.23
17361,5803,95,1,550.05
17362,5803,125,2,60.95
17363,5803,144,1,577.37
17364,5804,6,3,498.94
17365,5804,15,2,715.52
17366,5804,30,2,466.19
17367,5804,76,1,571.36
17368,5804,39,4,467.56
17369,5805,65,4,748.34
17370,5806,43,1,25.96
17371,5806,13,2,302.7
17372,5806,81,4,226.08
17373,5806,3,1,302.94
17374,5807,45,2,157.83
17375,5807,47,1,434.59
17376,5807,20,2,511.22
17377,5807,26,3,266.42
17378,5807,82,1,558.31
17379,5808,68,3,636.26
17380,5808,72,4,248.19
17381,5808,35,1,593.85
17382,5808,85,1,446.02
17383,5808,132,1,660.44
17384,5809,98,3,569.99
17385,5809,45,3,157.83
17386,5809,53,2,176.09
17387,5809,141,4,664.67
17388,5810,43,2,25.96
17389,5810,23,1,701.6
17390,5810,114,2,709.75
17391,5810,74,1,429.76
17392,5810,90,1,503.63
17393,5811,46,1,566.86
17394,5811,106,1,256.39
17395,5811,6,2,498.94
17396,5812,64,2,123.33
17397,5812,106,4,256.39
17398,5812,150,3,484.06
17399,5812,62,2,302.99
17400,5812,148,2,777.04
17401,5813,38,2,272.91
17402,5813,123,2,717.17
17403,5813,23,4,701.6
17404,5813,111,4,781.01
17405,5814,103,1,163.53
17406,5814,32,4,176.75
17407,5814,122,1,444.14
17408,5815,51,1,521.96
17409,5815,94,1,610.92
17410,5815,99,4,707.47
17411,5815,14,4,754.03
17412,5816,131,4,318.76
17413,5816,101,1,720.77
17414,5816,109,3,382.69
17415,5817,46,3,566.86
17416,5817,67,3,755.48
17417,5818,139,3,322.53
17418,5818,24,3,767.98
17419,5818,64,1,123.33
17420,5818,87,1,353.29
17421,5818,35,4,593.85
17422,5819,106,3,256.39
17423,5820,70,3,318.37
17424,5821,59,2,402.24
17425,5821,78,1,789.72
17426,5822,126,3,101.97
17427,5822,86,2,35.23
17428,5823,95,2,550.05
17429,5823,26,4,266.42
17430,5823,25,3,50.04
17431,5823,43,2,25.96
17432,5824,68,1,636.26
17433,5824,63,3,82.09
17434,5824,140,4,80.4
17435,5825,97,4,799.31
17436,5825,61,2,0.0
17437,5825,5,3,459.8
17438,5825,76,3,493.59
17439,5825,116,4,499.37
17440,5826,14,2,754.03
17441,5827,91,4,425.2
17442,5827,42,1,458.23
17443,5827,140,3,80.4
17444,5827,149,1,254.2
17445,5828,38,4,272.91
17446,5828,91,4,425.2
17447,5828,73,2,757.68
17448,5829,45,3,157.83
17449,5829,60,2,602.69
17450,5829,76,1,571.36
17451,5829,51,4,521.96
17452,5829,139,2,322.53
17453,5830,63,4,82.09
17454,5830,97,2,799.31
17455,5831,87,3,353.29
17456,5832,13,2,302.7
17457,5832,45,3,157.83
17458,5832,52,1,457.95
17459,5832,49,4,186.12
17460,5833,136,2,254.21
17461,5833,12,2,452.49
17462,5833,128,4,383.45
17463,5833,91,3,573.77
17464,5834,129,3,356.8
17465,5834,3,1,302.94
17466,5834,58,2,558.64
17467,5834,74,3,429.76
17468,5834,149,4,254.2
17469,5835,92,1,416.84
17470,5835,144,3,507.04
17471,5835,31,3,682.52
17472,5836,66,2,484.78
17473,5836,117,4,723.89
17474,5836,142,2,758.12
17475,5836,79,4,499.3
17476,5836,149,4,254.2
17477,5837,16,4,208.87
17478,5837,41,3,574.12
17479,5838,28,4,487.27
17480,5838,27,2,470.69
17481,5838,103,1,163.53
17482,5839,8,3,611.79
17483,5839,38,3,272.91
17484,5840,63,1,82.09
17485,5840,5,1,459.8
17486,5840,9,4,185.56
17487,5841,69,3,678.97
17488,5841,34,1,369.27
17489,5841,145,1,229.11
17490,5841,22,3,759.83
17491,5841,122,1,444.14
17492,5842,123,2,717.17
17493,5842,127,1,349.21
17494,5843,93,4,-580.89
17495,5843,73,3,757.68
17496,5843,51,3,521.96
17497,5844,93,1,-549.02
17498,5844,3,2,302.94
17499,5844,2,3,536.34
17500,5844,101,4,720.77
17501,5844,1,4,172.81
17502,5845,115,3,769.44
17503,5845,136,3,254.21
17504,5845,39,1,467.56
17505,5845,74,3,429.76
17506,5846,105,1,462.17
17507,5846,36,3,495.03
17508,5846,103,3,163.53
17509,5847,88,3,604.45
17510,5847,64,2,123.33
17511,5847,49,1,186.12
17512,5847,16,3,170.96
17513,5847,13,2,302.7
17514,5848,124,4,127.43
17515,5848,35,3,593.85
17516,5848,135,4,457.51
17517,5848,24,1,767.98
17518,5848,39,2,467.56
17519,5849,31,2,682.52
17520,5849,47,3,434.59
17521,5849,111,3,781.01
17522,5849,23,3,701.6
