order_id,customer_id,order_date,status,payment_method,shipping_cost,discount_pct
4949,777,2025-03-19 05:25:26,completed,cod,9.16,10
4950,183,2024-06-03 15:04:29,shipped,debit_card,13.83,10
4951,475,2025-04-20 03:28:37,completed,cod,0.76,0
4952,1700,2025-03-27 08:48:59,completed,paypal,17.34,10
4953,1629,2023-04-04 10:04:01,processing,cod,2.92,0
4954,498,2023-09-30 12:24:45,shipped,wallet,4.2,0
4955,987,2025-05-19 08:52:07,completed,cod,6.21,5
4956,1288,2024-05-11 23:07:41,completed,wallet,16.34,15
4957,1297,2024-06-14 02:01:31,completed,credit_card,11.85,0
4958,1447,2025-05-24 08:37:23,shipped,credit_card,5.4,15
4959,1118,2024-03-28 21:34:55,completed,cod,18.2,0
4960,1423,2025-02-12 08:39:42,completed,cod,0.47,10
4961,1369,2024-06-22 18:15:27,completed,upi,16.75,20
4962,1601,2024-08-09 12:32:59,shipped,debit_card,7.58,20
4963,9,2023-04-27 08:55:42,returned,paypal,18.05,10
4964,746,2024-06-12 17:03:07,completed,debit_card,9.58,5
4965,498,2024-01-18 13:08:55,completed,paypal,10.09,5
4966,1666,2025-06-29 17:47:47,completed,cod,11.36,20
4967,624,2024-02-10 12:19:30,completed,credit_card,19.77,5
4968,1268,2024-07-29 09:21:22,shipped,credit_card,7.91,0
4969,397,2023-02-01 07:44:01,completed,paypal,15.39,5
4970,1426,2023-04-08 01:51:03,completed,cod,1.61,10
4971,1274,2024-10-25 19:58:01,returned,cod,0.45,20
4972,681,2023-02-13 21:38:33,completed,credit_card,9.93,20
4973,1924,2024-12-20 18:08:59,completed,cod,12.22,10
4974,1583,2024-04-10 03:52:02,completed,upi,5.23,20
4975,826,2023-09-02 09:00:16,returned,cod,13.87,0
4976,1863,2024-10-14 21:16:37,completed,debit_card,1.34,20
4977,340,2023-12-31 04:28:17,completed,paypal,11.81,0
4978,563,2023-06-11 01:18:01,processing,upi,13.0,15
4979,1012,2024-04-20 20:02:27,completed,paypal,21.47,0
4980,389,2024-06-02 05:51:32,completed,paypal,3.27,0
4981,560,2023-12-16 10:14:09,completed,credit_card,10.81,15
4982,1951,2025-03-24 09:58:55,completed,upi,8.34,0
4983,290,2024-10-17 19:19:41,returned,debit_card,3.48,20
4984,290,2024-08-26 23:13:48,processing,credit_card,11.65,5
4985,1713,2024-06-07 04:37:38,completed,credit_card,18.84,0
4986,759,2024-01-23 14:39:23,completed,credit_card,8.67,0
4987,1492,2024-10-18 07:17:26,processing,upi,1.1,5
4988,334,2024-02-17 20:24:00,completed,wallet,3.32,20
4989,362,2023-09-17 10:43:41,completed,credit_card,5.7,20
4990,1193,2023-03-07 03:41:00,cancelled,wallet,0.0,15
4991,279,2023-05-22 06:42:50,completed,paypal,16.36,10
4992,1927,2023-10-03 11:01:54,completed,wallet,14.29,10
4993,1731,2025-03-25 21:39:41,returned,upi,13.83,0
4994,2303,2023-01-28 18:39:31,completed,wallet,11.54,15
4995,24,2024-05-18 08:26:22,completed,credit_card,3.77,15
4996,273,2025-03-18 04:56:12,processing,wallet,4.63,20
4997,1724,2023-10-08 09:02:25,shipped,wallet,4.5,10
4998,235,2023-01-01 08:28:27,returned,upi,17.54,20
4999,344,2025-04-19 20:20:14,completed,upi,4.13,0
5000,973,2023-07-04 08:25:37,completed,credit_card,19.04,20
5001,1486,2025-03-27 16:51:59,completed,cod,10.61,15
5002,695,2023-01-05 15:48:42,completed,debit_card,6.52,10
5003,1327,2024-01-13 07:45:07,completed,cod,4.35,0
5004,306,2023-11-14 12:39:19,completed,debit_card,9.86,0
5005,1978,2024-01-01 15:38:17,completed,credit_card,10.45,0
5006,180,2024-10-23 22:08:20,completed,upi,10.8,15
5007,274,2024-01-08 14:01:36,completed,upi,0.04,10
5008,1918,2025-05-22 19:42:01,shipped,paypal,21.71,10
5009,773,2023-02-10 13:43:07,completed,wallet,0.12,0
5010,729,2023-10-11 02:53:20,processing,upi,11.18,0
5011,982,2023-06-30 13:34:53,shipped,paypal,1.76,0
5012,1291,2025-02-12 19:51:42,completed,credit_card,9.84,5
5013,1625,2024-12-24 10:52:15,completed,paypal,5.69,15
5014,918,2025-05-21 17:44:46,processing,cod,8.55,5
5015,706,2023-07-06 16:28:39,completed,debit_card,7.15,15
5016,1502,2025-05-23 04:18:23,shipped,cod,7.67,15
5017,1206,2023-10-20 12:16:25,completed,debit_card,9.53,10
5018,1268,2023-06-09 11:53:01,completed,cod,4.45,0
5019,467,2023-07-22 23:25:49,processing,paypal,1.74,15
5020,311,2025-01-22 04:28:36,shipped,wallet,5.78,15
5021,1379,2023-09-02 22:55:11,completed,credit_card,6.64,0
5022,1649,2024-10-06 16:50:37,completed,paypal,14.42,0
5023,1435,2024-07-11 18:26:53,shipped,paypal,2.83,0
5024,752,2025-05-12 02:21:01,completed,wallet,19.33,0
5025,1217,2024-01-19 21:47:11,completed,debit_card,13.52,20
5026,844,2024-10-28 14:59:57,completed,wallet,14.09,5
5027,364,2024-07-06 02:45:20,shipped,debit_card,12.78,10
5028,566,2025-01-17 11:09:03,completed,wallet,6.3,5
5029,1045,2024-04-23 07:16:20,processing,wallet,15.81,5
5030,1052,2024-09-22 08:34:05,shipped,cod,1.85,20
5031,611,2024-12-24 11:04:12,shipped,paypal,12.42,20
5032,896,2024-08-22 18:23:23,completed,wallet,3.14,10
5033,1834,2025-04-17 11:34:46,completed,paypal,7.01,5
5034,1608,2023-02-20 03:42:00,processing,wallet,2.46,0
5035,470,2023-12-16 11:05:22,completed,debit_card,12.33,0
5036,38,2024-07-30 04:59:23,completed,wallet,12.71,20
5037,234,2023-07-17 09:16:38,shipped,wallet,1.28,10
5038,1984,2023-06-16 02:01:57,completed,paypal,12.61,0
5039,382,2024-06-13 17:57:30,completed,wallet,14.5,5
5040,420,2024-11-03 20:56:23,completed,wallet,1.43,0
5041,682,2023-11-22 00:38:43,completed,upi,4.16,5
5042,1656,2024-03-06 21:03:18,completed,debit_card,3.48,10
5043,1079,2025-05-03 01:05:44,completed,cod,0.27,15
5044,1417,2023-09-27 01:02:10,completed,cod,18.64,0
5045,835,2024-11-17 17:53:57,completed,paypal,21.71,20
5046,769,2023-05-13 04:50:28,completed,upi,20.48,0
5047,331,2023-05-01 15:29:07,shipped,debit_card,19.55,0
5048,1900,2024-02-17 18:31:22,shipped,upi,19.47,0
5049,459,2024-05-14 11:47:04,shipped,cod,0.23,15
5050,1764,2025-03-09 07:58:39,completed,debit_card,8.83,0
5051,296,2023-08-30 12:01:45,completed,cod,1.88,10
5052,684,2023-06-22 03:07:15,shipped,cod,11.76,0
5053,1498,2024-03-12 09:45:23,shipped,wallet,17.29,0
5054,421,2024-06-23 07:19:40,cancelled,debit_card,0.0,5
5055,1952,2024-12-13 23:01:01,completed,cod,2.13,20
5056,752,2023-08-16 18:55:34,shipped,debit_card,13.86,10
5057,991,2024-07-26 03:17:18,completed,paypal,19.75,20
5058,1095,2024-02-22 15:31:29,cancelled,paypal,0.0,0
5059,891,2024-02-26 18:46:17,completed,upi,16.02,0
5060,483,2025-04-17 00:01:30,processing,cod,21.99,20
5061,233,2025-04-24 02:59:45,returned,wallet,6.37,0
5062,1208,2025-03-12 11:05:11,completed,debit_card,21.76,0
5063,742,2025-06-15 01:12:40,completed,paypal,13.27,0
5064,378,2023-08-12 21:50:09,returned,cod,4.28,10
5065,182,2025-03-21 15:43:31,completed,debit_card,10.48,0
5066,454,2023-09-18 15:10:18,shipped,cod,1.73,20
5067,327,2023-03-15 11:05:52,cancelled,credit_card,0.0,0
5068,59,2025-06-11 15:36:06,completed,debit_card,1.06,10
5069,332,2023-03-14 04:13:55,completed,cod,20.74,0
5070,411,2023-07-21 15:32:16,completed,debit_card,10.69,10
5071,517,2023-08-14 02:11:36,cancelled,wallet,0.0,0
5072,1391,2024-02-17 10:14:06,completed,wallet,20.45,0
5073,908,2023-08-08 19:13:15,completed,cod,6.78,10
5074,964,2023-10-22 15:24:54,cancelled,cod,0.0,15
5075,1996,2025-01-14 16:19:38,completed,upi,9.32,0
5076,1456,2024-02-12 19:04:05,shipped,upi,16.48,5
5077,1160,2023-10-18 07:43:31,completed,debit_card,13.11,15
5078,116,2025-03-24 13:21:13,completed,debit_card,11.56,20
5079,588,2025-03-20 07:39:02,completed,credit_card,6.24,5
5080,1873,2026-11-17 00:00:00,completed,paypal,0.47,0
5081,1191,2024-05-13 19:49:28,completed,cod,1.26,0
5082,1108,2024-07-17 09:54:52,completed,credit_card,3.76,10
5083,102,2024-03-06 00:36:38,complet,upi,18.01,10
5084,1180,2024-06-12 13:18:19,completed,wallet,12.89,0
5085,336,2023-10-07 08:52:36,completed,credit_card,5.75,0
5086,1126,2023-02-22 14:40:18,processing,paypal,4.59,0
5087,1806,2024-01-27 19:04:13,completed,paypal,4.45,10
5088,1099,2023-05-08 15:14:14,completed,wallet,6.8,20
5089,1164,2023-04-25 15:46:41,completed,cod,6.78,0
5090,975,2024-04-27 18:09:36,completed,upi,19.22,0
5091,324,2023-12-15 13:04:30,completed,debit_card,10.2,0
5092,1418,2024-03-21 07:17:19,completed,cod,9.08,20
5093,50,2025-01-18 06:37:55,completed,upi,21.46,10
5094,1847,2024-03-10 09:59:09,returned,paypal,8.84,10
5095,910,2023-12-24 06:33:22,completed,credit_card,8.76,15
5096,1987,2023-01-14 10:40:52,completed,upi,13.21,5
5097,346,2023-08-18 01:39:36,completed,debit_card,20.33,0
5098,1865,2023-05-14 11:15:02,completed,cod,5.68,0
5099,1576,2023-02-24 10:13:08,completed,credit_card,17.6,15
5100,183,2024-01-02 04:58:05,completed,cod,10.51,0
5101,1936,2024-05-25 20:51:06,completed,debit_card,17.46,0
5102,30,2024-08-25 22:44:09,shipped,credit_card,20.1,10
5103,1141,2024-09-11 03:04:55,shipped,paypal,3.99,10
5104,117,2023-10-31 16:48:11,completed,paypal,17.04,0
5105,1937,2024-04-09 04:23:47,completed,credit_card,19.35,10
5106,485,2024-10-04 19:04:52,shipped,wallet,14.75,10
5107,1044,2023-12-26 05:48:07,completed,cod,11.42,15
5108,1153,2023-10-19 02:30:42,completed,credit_card,5.7,15
5109,1067,2024-11-17 07:16:32,completed,cod,12.48,0
5110,154,2023-08-02 22:58:28,completed,credit_card,7.54,5
5111,36,2023-03-24 06:04:15,shipped,upi,12.14,10
5112,445,2025-06-18 23:27:48,completed,cod,6.74,0
5113,1401,2024-03-29 10:37:24,cancelled,upi,0.0,5
5114,1629,2023-08-17 04:30:21,completed,cod,1.58,5
5115,1811,2024-02-09 08:25:40,completed,debit_card,18.41,0
5116,723,2024-09-24 23:33:25,shipped,upi,21.1,0
5117,384,2023-06-20 17:05:28,shipped,wallet,11.81,0
5118,496,2023-04-19 22:25:28,completed,wallet,20.56,0
5119,1199,2024-04-08 21:39:47,returned,credit_card,10.56,0
5120,1274,2024-07-26 10:43:07,cancelled,wallet,0.0,0
5121,1626,2023-07-03 01:45:14,completed,credit_card,21.94,5
5122,1804,2025-06-06 07:33:22,shipped,wallet,17.35,0
5123,1025,2023-08-07 11:01:09,shipped,debit_card,4.54,0
5124,468,2023-10-27 02:03:10,processing,wallet,2.86,0
5125,668,2024-01-04 17:18:54,completed,cod,20.08,10
5126,390,2024-05-07 12:41:46,completed,credit_card,2.5,20
5127,1618,2025-03-05 09:19:49,completed,paypal,3.69,15
5128,1588,2023-09-04 15:08:30,processing,wallet,3.44,0
5129,35,2023-07-07 08:53:38,completed,paypal,15.31,0
5130,209,2024-09-19 06:36:01,shipped,upi,9.15,0
5131,1280,2023-04-28 02:07:59,cancelled,wallet,0.0,10
5132,670,2024-02-12 23:56:16,cancelled,cod,0.0,0
5133,136,2023-02-15 08:16:59,completed,upi,6.8,0
5134,66,2023-01-05 21:15:48,cancelled,upi,0.0,0
5135,957,2023-10-09 23:05:13,shipped,upi,11.33,10
5136,376,2023-03-09 16:03:58,completed,upi,10.19,0
5137,566,2024-09-13 01:26:42,completed,debit_card,5.75,10
5138,1851,2024-11-05 03:03:57,processing,credit_card,7.42,5
5139,1776,2025-06-10 03:43:12,completed,debit_card,7.72,5
5140,569,2023-06-07 16:26:44,completed,paypal,8.02,10
5141,1799,2024-07-25 09:54:16,completed,debit_card,9.01,5
5142,1460,2025-04-14 01:48:53,completed,debit_card,1.48,0
5143,1949,2024-04-21 05:11:48,cancelled,paypal,0.0,10
5144,1194,2025-02-15 07:35:10,completed,upi,13.35,0
5145,150,2023-03-15 03:18:52,completed,paypal,1.31,20
5146,818,2023-08-22 02:03:26,shipped,upi,10.96,15
5147,56,2025-02-22 11:25:51,completed,cod,11.57,5
5148,1132,2023-05-07 22:18:59,completed,upi,0.74,0
5149,1820,2024-07-12 12:16:24,shipped,paypal,2.24,20
5150,1831,2024-07-04 21:10:55,processing,debit_card,17.35,10
5151,1618,2024-05-27 01:06:07,cancelled,debit_card,0.0,0
5152,1758,2026-12-02 00:00:00,processing,wallet,0.25,20
5153,1319,2024-02-28 22:12:21,processing,paypal,14.51,0
5154,1992,2023-09-22 00:37:00,completed,cod,14.1,5
5155,1940,2024-02-27 04:05:49,completed,debit_card,8.89,20
5156,343,2024-12-15 07:38:14,completed,credit_card,18.97,0
5157,117,2023-10-24 02:49:39,completed,credit_card,19.28,5
5158,961,2024-11-05 16:41:08,completed,debit_card,9.38,15
5159,278,2024-03-12 01:31:51,completed,wallet,13.47,15
5160,1058,2025-04-09 09:37:41,processing,credit_card,20.97,0
5161,1294,2024-06-26 17:29:40,completed,upi,6.06,15
5162,1853,2025-01-23 19:05:46,cancelled,cod,0.0,20
5163,413,2024-08-24 05:51:46,returned,credit_card,4.27,0
5164,786,2024-01-02 23:29:43,shipped,credit_card,2.82,20
5165,45,2026-11-17 00:00:00,completed,upi,20.66,0
5166,1865,2023-05-05 08:31:10,completed,credit_card,20.25,5
5167,580,2024-03-24 16:26:22,shipped,wallet,6.89,10
5168,448,2023-07-30 12:40:17,completed,debit_card,21.05,10
5169,468,2023-09-06 12:39:45,completed,paypal,0.45,20
5170,341,2023-09-08 12:23:12,cancelled,cod,0.0,10
5171,1925,2024-08-17 20:28:13,completed,upi,3.64,10
5172,279,2024-07-10 04:16:26,completed,credit_card,3.21,0
5173,258,2025-04-30 13:44:22,completed,paypal,8.61,15
5174,472,2023-07-09 16:36:13,completed,wallet,10.15,0
5175,1737,2024-01-17 07:38:39,completed,debit_card,16.85,0
5176,1321,2023-06-18 01:06:25,shipped,cod,15.14,0
5177,1468,2025-02-25 22:31:29,completed,debit_card,0.78,15
5178,19,2025-02-19 18:42:03,cancelled,wallet,0.0,20
5179,484,2025-01-02 08:02:49,cancelled,debit_card,0.0,0
5180,477,2023-06-04 14:17:53,processing,wallet,7.88,0
5181,1423,2024-11-08 10:51:12,returned,upi,20.31,5
5182,1473,2023-08-27 13:00:18,completed,upi,16.11,20
5183,1076,2024-06-10 03:00:54,shipped,credit_card,8.7,20
5184,439,2023-03-30 04:09:52,completed,cod,18.02,10
5185,825,2023-04-27 08:06:51,completed,credit_card,2.57,10
5186,66,2025-03-12 00:24:58,cancelled,paypal,0.0,5
5187,247,2023-10-27 03:08:45,shipped,cod,2.25,15
5188,1521,2023-11-30 18:22:27,completed,credit_card,17.75,0
5189,930,2024-01-24 03:45:33,cancelled,cod,0.0,0
5190,726,2023-08-11 20:10:48,shipped,credit_card,16.86,5
5191,488,2023-07-19 10:08:16,completed,wallet,13.69,5
5192,275,2025-06-16 20:44:53,completed,paypal,12.83,20
5193,289,2023-03-19 11:45:38,completed,debit_card,12.61,0
5194,1295,2024-10-21 13:04:07,cancelled,upi,0.0,0
5195,1028,2023-07-13 09:38:20,returned,paypal,14.66,15
5196,1211,2025-02-09 00:34:44,completed,paypal,17.65,5
5197,1820,2023-09-13 19:30:15,shipped,cod,16.04,15
5198,1351,2024-12-10 09:48:02,completed,credit_card,15.83,0
5199,1114,2024-03-15 08:44:17,completed,debit_card,21.8,10
5200,1599,2024-12-21 14:44:31,completed,upi,2.44,0
5201,1054,2023-12-10 10:24:18,completed,paypal,12.08,10
5202,54,2025-06-03 01:13:12,completed,debit_card,9.52,0
5203,122,2023-11-10 02:01:06,completed,wallet,15.6,0
5204,233,2023-01-23 00:36:59,returned,credit_card,2.88,5
5205,1586,2024-03-05 11:22:05,shipped,credit_card,21.55,15
5206,470,2023-11-29 08:38:07,cancelled,credit_card,0.0,10
5207,1084,2024-10-14 00:16:08,shipped,debit_card,9.0,15
5208,1877,2025-05-03 18:56:58,cancelled,cod,0.0,0
5209,868,2025-03-31 01:49:48,completed,credit_card,16.35,0
5210,627,2023-08-04 01:00:22,completed,upi,6.26,10
5211,752,2025-02-20 16:11:26,completed,cod,2.85,0
5212,812,2023-09-21 04:51:54,cancelled,debit_card,0.0,0
5213,1699,2023-12-02 17:12:55,shipped,credit_card,5.7,5
5214,1040,2024-09-30 12:59:51,completed,upi,2.84,10
5215,538,2023-07-07 03:05:04,completed,cod,4.37,10
5216,1351,2023-02-02 01:33:09,completed,debit_card,14.66,0
5217,147,2024-02-23 06:38:36,completed,upi,14.68,5
5218,1449,2024-03-04 11:04:31,processing,paypal,20.4,0
5219,1742,2023-10-05 19:51:37,shipped,wallet,20.18,15
5220,1233,2025-04-21 10:58:10,shipped,credit_card,4.8,0
5221,1592,2023-08-04 16:32:30,processing,credit_card,21.73,0
5222,81,2025-04-22 09:43:11,returned,paypal,5.99,10
5223,1605,2025-04-08 00:47:03,processing,upi,0.66,0
5224,414,2023-11-08 15:26:10,completed,upi,14.9,0
5225,1904,2023-07-23 16:21:52,complet,paypal,21.65,10
5226,282,2024-11-01 08:16:54,cancelled,debit_card,0.0,20
5227,1107,2023-12-05 07:27:17,processing,upi,15.94,15
5228,1926,2023-05-21 13:21:28,completed,cod,21.65,10
5229,491,2023-03-31 21:32:58,shipped,wallet,2.61,10
5230,488,2023-07-20 13:27:26,shipped,wallet,16.03,0
5231,628,2023-01-07 10:48:32,completed,upi,1.31,5
5232,31,2025-04-04 17:32:32,completed,paypal,4.72,15
5233,1650,2024-06-11 03:42:56,shipped,debit_card,2.89,0
5234,1265,2023-07-10 16:52:16,processing,wallet,6.49,10
5235,1996,2025-03-09 01:58:39,shipped,cod,13.57,20
5236,1065,2023-06-26 06:27:06,completed,debit_card,13.96,15
5237,1091,2025-02-23 15:06:33,completed,paypal,11.89,15
5238,1704,2025-03-27 12:00:26,cancelled,paypal,0.0,5
5239,1064,2023-01-06 07:50:39,completed,upi,20.91,10
5240,1347,2025-05-02 01:43:13,shipped,upi,20.6,15
5241,188,2024-03-11 09:41:32,completed,debit_card,11.25,0
5242,901,2024-03-26 23:44:14,completed,wallet,7.08,10
5243,973,2023-07-30 18:00:32,completed,cod,16.15,0
5244,1389,2023-03-10 00:19:45,completed,paypal,1.33,10
5245,1505,2024-08-28 12:56:57,completed,wallet,3.02,0
5246,160,2024-08-21 08:39:42,shipped,credit_card,8.08,20
5247,830,2023-05-27 08:29:56,processing,cod,11.73,5
5248,218,2023-10-19 08:03:56,shipped,wallet,18.51,0
5249,605,2023-09-14 22:37:24,shipped,wallet,19.25,0
5250,152,2024-11-16 21:20:53,shipped,paypal,7.31,10
5251,1106,2024-06-14 22:24:11,shipped,paypal,10.09,0
5252,989,2023-02-08 04:52:55,completed,credit_card,11.89,20
5253,1724,2024-08-19 01:54:35,completed,upi,10.26,15
5254,602,2025-01-16 08:46:45,returned,credit_card,15.73,15
5255,1652,2023-09-29 04:49:49,completed,debit_card,14.15,15
5256,1582,2023-11-27 23:17:59,completed,credit_card,5.08,0
5257,1406,2023-02-08 22:33:45,completed,upi,5.07,15
5258,1300,2025-01-27 18:59:23,completed,credit_card,12.9,0
5259,215,2023-02-27 15:27:38,shipped,upi,20.77,10
5260,947,2024-08-13 22:36:24,completed,cod,10.76,20
5261,1133,2023-10-08 05:09:26,completed,credit_card,20.32,5
5262,202,2023-08-27 05:43:05,cancelled,debit_card,0.0,0
5263,754,2023-03-28 03:55:32,processing,upi,17.41,15
5264,1115,2024-08-06 19:34:41,completed,upi,9.56,10
5265,1883,2023-08-13 02:25:44,completed,credit_card,8.49,15
5266,725,2024-12-20 12:46:13,shipped,wallet,13.84,0
5267,243,2023-01-22 23:35:06,completed,cod,12.59,0
5268,1956,2024-10-21 04:04:29,shipped,cod,3.06,5
5269,1188,2023-03-15 08:16:52,completed,upi,20.6,15
5270,403,2023-08-16 19:04:13,completed,paypal,17.64,15
5271,2175,2024-02-16 22:44:08,completed,debit_card,3.25,15
5272,507,2026-11-26 00:00:00,completed,cod,18.37,10
5273,1128,2023-06-13 04:26:39,completed,paypal,0.43,20
5274,979,2023-12-29 10:43:34,completed,upi,21.71,10
5275,714,2024-01-28 19:07:33,completed,wallet,6.71,0
5276,1802,2023-09-27 08:28:35,completed,debit_card,20.59,10
5277,484,2023-02-12 00:57:37,completed,cod,15.51,0
5278,1616,2024-01-12 23:21:18,completed,paypal,14.32,0
5279,1918,2023-10-24 06:12:21,completed,credit_card,17.09,20
5280,300,2023-02-21 05:42:20,completed,wallet,10.1,10
5281,1509,2025-01-21 04:15:04,completed,cod,19.3,15
5282,537,2024-09-25 09:48:01,shipped,upi,21.22,20
5283,1234,2024-03-17 13:48:27,cancelled,credit_card,0.0,5
5284,395,2023-08-25 17:54:17,completed,credit_card,6.26,0
5285,464,2025-06-29 10:51:32,processing,cod,2.31,0
5286,1565,2023-08-17 13:30:46,processing,wallet,4.84,20
5287,413,2023-08-17 21:36:32,completed,debit_card,18.23,5
5288,892,2023-07-31 08:49:46,completed,credit_card,4.8,0
5289,183,2024-12-15 22:44:25,completed,wallet,0.32,20
5290,1771,2024-02-13 10:08:46,completed,wallet,12.56,0
5291,1027,2024-12-11 23:56:55,completed,wallet,14.05,0
5292,936,2023-10-23 22:52:13,completed,credit_card,21.49,20
5293,1384,2025-01-25 11:58:51,returned,debit_card,21.43,0
5294,263,2024-09-05 16:34:32,completed,paypal,7.93,0
5295,1045,2024-05-01 16:46:55,cancelled,paypal,0.0,10
5296,1436,2023-10-09 12:25:19,,upi,11.03,0
5297,1903,2025-01-04 12:25:30,completed,cod,4.41,0
5298,1902,2023-06-18 04:01:16,completed,credit_card,13.59,5
5299,1038,2023-05-22 00:38:12,shipped,wallet,8.68,15
5300,305,2024-10-23 15:21:45,completed,debit_card,4.02,5
5301,396,2026-12-08 00:00:00,completed,cod,14.34,0
5302,1509,2024-08-31 15:32:59,completed,paypal,7.28,0
5303,1236,2025-02-24 06:47:43,unknown,wallet,16.66,0
5304,116,2024-05-17 14:59:09,completed,paypal,13.72,5
5305,1844,2023-01-26 21:20:19,shipped,cod,2.96,20
5306,284,2023-08-16 06:11:06,shipped,upi,18.55,20
5307,1322,2023-12-30 02:18:59,shipped,upi,6.99,15
5308,406,2024-01-05 04:25:38,completed,credit_card,0.87,20
5309,250,2023-12-10 07:53:17,completed,cod,9.34,5
5310,1749,2025-01-07 18:52:26,shipped,wallet,18.68,0
5311,27,2024-06-13 06:40:09,completed,cod,9.28,10
5312,1392,2023-10-01 05:46:25,completed,upi,13.14,10
5313,1736,2023-09-05 10:21:11,completed,wallet,16.12,0
5314,99,2023-08-17 17:51:11,returned,wallet,14.88,15
5315,1751,2024-06-07 07:45:28,completed,credit_card,14.03,0
5316,1165,2023-06-12 01:35:09,processing,debit_card,1.01,10
5317,76,2025-06-11 02:58:55,completed,debit_card,15.12,0
5318,1467,2024-02-22 14:42:34,cancelled,wallet,0.0,0
5319,1805,2023-03-30 05:57:07,completed,wallet,17.99,5
5320,1348,2024-02-13 22:35:33,completed,upi,14.67,5
5321,1117,2023-12-23 23:44:08,shipped,paypal,19.44,20
5322,275,2023-08-05 03:28:57,shipped,wallet,5.22,5
5323,69,2024-04-02 17:09:57,processing,debit_card,14.79,0
5324,849,2023-02-06 14:59:04,completed,cod,4.01,10
5325,1830,2025-05-08 08:58:31,completed,paypal,7.35,10
5326,1474,2025-06-28 01:30:54,completed,cod,4.43,10
5327,841,2024-02-09 23:08:46,returned,wallet,16.64,0
5328,715,2025-06-25 01:13:49,processing,paypal,2.34,0
5329,432,2025-04-03 23:43:35,completed,cod,6.51,20
5330,1510,2023-09-24 19:48:10,completed,upi,8.16,0
5331,432,2023-10-30 16:57:48,completed,upi,6.73,10
5332,964,2023-09-01 07:28:39,completed,cod,20.0,0
5333,1806,2023-03-21 13:50:58,completed,wallet,2.0,10
5334,1519,2023-07-14 09:07:39,completed,upi,15.3,20
5335,1540,2024-02-18 00:26:14,completed,wallet,14.38,0
5336,1826,2024-10-14 05:49:51,returned,paypal,20.5,10
5337,65,2025-06-17 04:57:16,cancelled,paypal,0.0,0
5338,1158,2023-10-01 21:21:20,shipped,wallet,11.65,0
5339,1860,2024-08-02 14:20:15,shipped,wallet,17.51,0
5340,797,2025-06-19 10:02:36,completed,paypal,20.56,0
5341,1529,2023-01-04 06:33:12,completed,wallet,3.15,0
5342,1883,2023-01-20 02:32:55,completed,wallet,21.97,20
5343,1584,2025-01-23 00:48:52,completed,wallet,18.16,15
5344,1191,2024-09-30 03:05:59,completed,wallet,12.89,15
5345,1263,2023-06-25 23:15:33,completed,paypal,9.49,0
5346,1389,2025-02-22 10:24:51,completed,upi,1.8,10
5347,1388,2025-05-06 03:05:57,completed,cod,12.35,0
5348,350,2024-03-12 13:54:37,completed,wallet,18.64,0
5349,1670,2025-01-27 13:00:15,shipped,credit_card,18.96,0
5350,1702,2024-10-09 05:38:03,completed,upi,5.52,0
5351,1152,2023-07-22 21:09:06,returned,paypal,12.04,0
5352,317,2024-04-15 18:25:19,completed,wallet,7.25,10
5353,699,2023-03-15 10:10:24,completed,credit_card,12.22,5
5354,33,2024-02-17 15:30:28,completed,cod,13.02,20
5355,886,2025-03-22 21:36:18,completed,wallet,10.55,20
5356,870,2024-08-30 11:48:31,completed,cod,14.94,5
5357,886,2024-10-11 01:56:25,shipped,wallet,2.49,20
5358,416,2024-10-07 03:33:59,shipped,upi,13.77,20
5359,592,2024-12-06 16:50:32,completed,debit_card,2.65,20
5360,1883,2023-11-27 12:18:01,completed,upi,1.47,0
5361,1539,2025-04-13 12:27:01,shipped,wallet,12.71,10
5362,38,2023-08-24 05:40:10,shipped,debit_card,0.34,20
5363,360,2023-07-20 12:24:28,cancelled,paypal,0.0,10
5364,1923,2023-02-16 21:17:01,completed,wallet,4.36,5
5365,1336,2024-06-11 14:06:10,completed,debit_card,11.87,0
5366,1268,2023-09-26 14:03:39,completed,paypal,20.68,10
5367,823,2025-06-05 14:59:57,completed,upi,1.6,20
5368,1512,2023-06-05 06:52:18,returned,cod,13.78,0
5369,1583,2024-07-05 13:13:56,completed,upi,9.63,0
5370,1341,2023-07-15 00:34:32,cancelled,paypal,0.0,10
5371,1568,2023-05-02 08:45:08,completed,credit_card,17.59,0
5372,527,2023-08-18 01:23:05,completed,upi,11.67,0
5373,1836,2023-10-25 14:32:30,completed,upi,19.71,0
5374,839,2023-05-28 20:54:31,completed,cod,13.46,0
5375,609,2023-12-18 02:25:17,completed,upi,8.29,0
5376,234,2023-03-31 05:43:25,completed,paypal,1.35,0
5377,476,2024-11-19 00:26:51,completed,credit_card,15.97,15
5378,1612,2023-08-22 12:29:33,completed,cod,7.57,15
5379,937,2023-05-16 17:04:00,shipped,credit_card,0.72,10
5380,191,2023-10-13 02:03:34,completed,cod,6.01,0
5381,1937,2024-06-07 04:07:01,completed,cod,21.88,5
5382,1145,2023-07-27 05:57:01,completed,debit_card,14.49,0
5383,1012,2023-04-02 19:50:48,shipped,paypal,5.52,0
5384,1622,2026-11-05 00:00:00,shipped,paypal,13.28,5
5385,1835,2024-03-12 22:31:46,completed,cod,3.95,0
5386,26,2025-05-21 19:47:49,completed,credit_card,17.64,20
5387,1190,2023-10-25 06:45:54,shipped,cod,7.19,0
